date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-03-16,competitive,Europe,all-maps,Gold,바티스트,SUPPORT,7.0,45.4
2026-03-16,competitive,Europe,all-maps,Gold,벤데타,DAMAGE,4.4,53.3
2026-03-16,competitive,Europe,all-maps,Gold,벤처,DAMAGE,2.9,51.6
2026-03-16,competitive,Europe,all-maps,Gold,브리기테,SUPPORT,3.2,49.7
2026-03-16,competitive,Europe,all-maps,Gold,소전,DAMAGE,11.4,44.9
2026-03-16,competitive,Europe,all-maps,Gold,솔저: 76,DAMAGE,21.6,48.3
2026-03-16,competitive,Europe,all-maps,Gold,솜브라,DAMAGE,3.7,48.4
2026-03-16,competitive,Europe,all-maps,Gold,시그마,TANK,14.3,51.8
2026-03-16,competitive,Europe,all-maps,Gold,시메트라,DAMAGE,3.3,49.5
2026-03-16,competitive,Europe,all-maps,Gold,아나,SUPPORT,24.2,47.3
2026-03-16,competitive,Europe,all-maps,Gold,안란,DAMAGE,9.8,50.8
2026-03-16,competitive,Europe,all-maps,Gold,애쉬,DAMAGE,14.1,50.6
2026-03-16,competitive,Europe,all-maps,Gold,에코,DAMAGE,4.5,50.5
2026-03-16,competitive,Europe,all-maps,Gold,엠레,DAMAGE,15.2,49.4
2026-03-16,competitive,Europe,all-maps,Gold,오리사,TANK,12.8,45.4
2026-03-16,competitive,Europe,all-maps,Gold,우양,SUPPORT,7.1,51.1
2026-03-16,competitive,Europe,all-maps,Gold,위도우메이커,DAMAGE,5.0,50.3
2026-03-16,competitive,Europe,all-maps,Gold,윈스턴,TANK,4.8,50.0
2026-03-16,competitive,Europe,all-maps,Gold,일리아리,SUPPORT,11.3,52.1
2026-03-16,competitive,Europe,all-maps,Gold,자리야,TANK,5.6,47.7
2026-03-16,competitive,Europe,all-maps,Gold,정커퀸,TANK,3.5,51.4
2026-03-16,competitive,Europe,all-maps,Gold,정크랫,DAMAGE,10.7,48.0
2026-03-16,competitive,Europe,all-maps,Gold,제트팩 캣,SUPPORT,4.8,52.0
2026-03-16,competitive,Europe,all-maps,Gold,젠야타,SUPPORT,10.9,53.7
2026-03-16,competitive,Europe,all-maps,Gold,주노,SUPPORT,15.9,50.6
2026-03-16,competitive,Europe,all-maps,Gold,캐서디,DAMAGE,16.2,48.0
2026-03-16,competitive,Europe,all-maps,Gold,키리코,SUPPORT,28.9,46.9
2026-03-16,competitive,Europe,all-maps,Gold,토르비욘,DAMAGE,4.9,52.3
2026-03-16,competitive,Europe,all-maps,Gold,트레이서,DAMAGE,4.3,49.2
2026-03-16,competitive,Europe,all-maps,Gold,파라,DAMAGE,4.9,51.7
2026-03-16,competitive,Europe,all-maps,Gold,프레야,DAMAGE,4.2,46.0
2026-03-16,competitive,Europe,all-maps,Gold,한조,DAMAGE,9.6,50.8
2026-03-16,competitive,Europe,all-maps,Gold,해저드,TANK,2.4,52.9
2026-03-16,competitive,Europe,all-maps,Platinum,D.Va,TANK,7.3,47.6
2026-03-16,competitive,Europe,all-maps,Platinum,겐지,DAMAGE,12.0,51.9
2026-03-16,competitive,Europe,all-maps,Platinum,도미나,TANK,5.4,52.5
2026-03-16,competitive,Europe,all-maps,Platinum,둠피스트,TANK,6.3,51.0
2026-03-16,competitive,Europe,all-maps,Platinum,라마트라,TANK,6.9,46.1
2026-03-16,competitive,Europe,all-maps,Platinum,라이프위버,SUPPORT,7.3,46.6
2026-03-16,competitive,Europe,all-maps,Platinum,라인하르트,TANK,12.6,51.2
2026-03-16,competitive,Europe,all-maps,Platinum,레킹볼,TANK,3.2,51.5
2026-03-16,competitive,Europe,all-maps,Platinum,로드호그,TANK,9.8,49.9
2026-03-16,competitive,Europe,all-maps,Platinum,루시우,SUPPORT,6.5,51.4
2026-03-16,competitive,Europe,all-maps,Platinum,리퍼,DAMAGE,11.6,49.9
2026-03-16,competitive,Europe,all-maps,Platinum,마우가,TANK,4.7,49.0
2026-03-16,competitive,Europe,all-maps,Platinum,메르시,SUPPORT,20.0,51.4
2026-03-16,competitive,Europe,all-maps,Platinum,메이,DAMAGE,8.8,50.8
2026-03-16,competitive,Europe,all-maps,Platinum,모이라,SUPPORT,23.0,47.0
2026-03-16,competitive,Europe,all-maps,Platinum,미즈키,SUPPORT,17.5,52.6
2026-03-16,competitive,Europe,all-maps,Platinum,바스티온,DAMAGE,13.4,46.8
2026-03-16,competitive,Europe,all-maps,Platinum,바티스트,SUPPORT,8.4,45.7
2026-03-16,competitive,Europe,all-maps,Platinum,벤데타,DAMAGE,4.1,53.5
2026-03-16,competitive,Europe,all-maps,Platinum,벤처,DAMAGE,2.8,50.9
2026-03-16,competitive,Europe,all-maps,Platinum,브리기테,SUPPORT,3.4,50.4
2026-03-16,competitive,Europe,all-maps,Platinum,소전,DAMAGE,12.6,45.8
2026-03-16,competitive,Europe,all-maps,Platinum,솔저: 76,DAMAGE,20.3,48.1
2026-03-16,competitive,Europe,all-maps,Platinum,솜브라,DAMAGE,4.0,47.6
2026-03-16,competitive,Europe,all-maps,Platinum,시그마,TANK,13.9,52.1
2026-03-16,competitive,Europe,all-maps,Platinum,시메트라,DAMAGE,3.1,50.4
2026-03-16,competitive,Europe,all-maps,Platinum,아나,SUPPORT,31.3,47.3
2026-03-16,competitive,Europe,all-maps,Platinum,안란,DAMAGE,8.8,51.4
2026-03-16,competitive,Europe,all-maps,Platinum,애쉬,DAMAGE,15.0,50.8
2026-03-16,competitive,Europe,all-maps,Platinum,에코,DAMAGE,4.9,51.1
2026-03-16,competitive,Europe,all-maps,Platinum,엠레,DAMAGE,16.8,50.6
2026-03-16,competitive,Europe,all-maps,Platinum,오리사,TANK,10.7,44.9
2026-03-16,competitive,Europe,all-maps,Platinum,우양,SUPPORT,7.8,51.7
2026-03-16,competitive,Europe,all-maps,Platinum,위도우메이커,DAMAGE,5.6,52.4
2026-03-16,competitive,Europe,all-maps,Platinum,윈스턴,TANK,6.0,49.9
2026-03-16,competitive,Europe,all-maps,Platinum,일리아리,SUPPORT,10.7,52.8
2026-03-16,competitive,Europe,all-maps,Platinum,자리야,TANK,6.3,45.6
2026-03-16,competitive,Europe,all-maps,Platinum,정커퀸,TANK,4.1,51.1
2026-03-16,competitive,Europe,all-maps,Platinum,정크랫,DAMAGE,7.9,49.0
2026-03-16,competitive,Europe,all-maps,Platinum,제트팩 캣,SUPPORT,5.7,51.5
2026-03-16,competitive,Europe,all-maps,Platinum,젠야타,SUPPORT,11.3,53.5
2026-03-16,competitive,Europe,all-maps,Platinum,주노,SUPPORT,15.9,51.1
2026-03-16,competitive,Europe,all-maps,Platinum,캐서디,DAMAGE,20.2,47.0
2026-03-16,competitive,Europe,all-maps,Platinum,키리코,SUPPORT,31.2,46.4
2026-03-16,competitive,Europe,all-maps,Platinum,토르비욘,DAMAGE,4.2,51.7
2026-03-16,competitive,Europe,all-maps,Platinum,트레이서,DAMAGE,5.8,49.6
2026-03-16,competitive,Europe,all-maps,Platinum,파라,DAMAGE,4.3,52.7
2026-03-16,competitive,Europe,all-maps,Platinum,프레야,DAMAGE,4.1,46.6
2026-03-16,competitive,Europe,all-maps,Platinum,한조,DAMAGE,9.7,50.4
2026-03-16,competitive,Europe,all-maps,Platinum,해저드,TANK,3.0,54.2
2026-03-16,competitive,Europe,all-maps,Diamond,D.Va,TANK,6.9,49.5
2026-03-16,competitive,Europe,all-maps,Diamond,겐지,DAMAGE,14.6,51.0
2026-03-16,competitive,Europe,all-maps,Diamond,도미나,TANK,5.7,52.4
2026-03-16,competitive,Europe,all-maps,Diamond,둠피스트,TANK,8.2,49.2
2026-03-16,competitive,Europe,all-maps,Diamond,라마트라,TANK,4.8,45.7
2026-03-16,competitive,Europe,all-maps,Diamond,라이프위버,SUPPORT,5.7,46.2
2026-03-16,competitive,Europe,all-maps,Diamond,라인하르트,TANK,10.7,50.6
2026-03-16,competitive,Europe,all-maps,Diamond,레킹볼,TANK,4.9,49.7
2026-03-16,competitive,Europe,all-maps,Diamond,로드호그,TANK,10.4,50.9
2026-03-16,competitive,Europe,all-maps,Diamond,루시우,SUPPORT,6.4,51.5
2026-03-16,competitive,Europe,all-maps,Diamond,리퍼,DAMAGE,8.9,49.5
2026-03-16,competitive,Europe,all-maps,Diamond,마우가,TANK,4.2,50.3
2026-03-16,competitive,Europe,all-maps,Diamond,메르시,SUPPORT,19.0,51.9
2026-03-16,competitive,Europe,all-maps,Diamond,메이,DAMAGE,6.9,51.0
2026-03-16,competitive,Europe,all-maps,Diamond,모이라,SUPPORT,15.1,46.7
2026-03-16,competitive,Europe,all-maps,Diamond,미즈키,SUPPORT,15.3,52.3
2026-03-16,competitive,Europe,all-maps,Diamond,바스티온,DAMAGE,10.1,47.1
2026-03-16,competitive,Europe,all-maps,Diamond,바티스트,SUPPORT,9.1,45.5
2026-03-16,competitive,Europe,all-maps,Diamond,벤데타,DAMAGE,4.1,52.4
2026-03-16,competitive,Europe,all-maps,Diamond,벤처,DAMAGE,2.9,52.1
2026-03-16,competitive,Europe,all-maps,Diamond,브리기테,SUPPORT,4.1,49.9
2026-03-16,competitive,Europe,all-maps,Diamond,소전,DAMAGE,15.4,45.7
2026-03-16,competitive,Europe,all-maps,Diamond,솔저: 76,DAMAGE,18.3,49.1
2026-03-16,competitive,Europe,all-maps,Diamond,솜브라,DAMAGE,4.2,46.4
2026-03-16,competitive,Europe,all-maps,Diamond,시그마,TANK,12.4,51.4
2026-03-16,competitive,Europe,all-maps,Diamond,시메트라,DAMAGE,2.5,50.3
2026-03-16,competitive,Europe,all-maps,Diamond,아나,SUPPORT,37.2,47.7
2026-03-16,competitive,Europe,all-maps,Diamond,안란,DAMAGE,7.5,51.3
2026-03-16,competitive,Europe,all-maps,Diamond,애쉬,DAMAGE,14.2,50.6
2026-03-16,competitive,Europe,all-maps,Diamond,에코,DAMAGE,5.8,52.0
2026-03-16,competitive,Europe,all-maps,Diamond,엠레,DAMAGE,18.9,51.0
2026-03-16,competitive,Europe,all-maps,Diamond,오리사,TANK,7.9,44.6
2026-03-16,competitive,Europe,all-maps,Diamond,우양,SUPPORT,9.2,51.8
2026-03-16,competitive,Europe,all-maps,Diamond,위도우메이커,DAMAGE,6.1,51.8
2026-03-16,competitive,Europe,all-maps,Diamond,윈스턴,TANK,8.6,50.3
2026-03-16,competitive,Europe,all-maps,Diamond,일리아리,SUPPORT,10.6,53.3
2026-03-16,competitive,Europe,all-maps,Diamond,자리야,TANK,6.5,45.1
2026-03-16,competitive,Europe,all-maps,Diamond,정커퀸,TANK,4.7,50.7
2026-03-16,competitive,Europe,all-maps,Diamond,정크랫,DAMAGE,5.2,50.6
2026-03-16,competitive,Europe,all-maps,Diamond,제트팩 캣,SUPPORT,6.6,52.0
2026-03-16,competitive,Europe,all-maps,Diamond,젠야타,SUPPORT,12.0,52.4
2026-03-16,competitive,Europe,all-maps,Diamond,주노,SUPPORT,15.7,51.9
2026-03-16,competitive,Europe,all-maps,Diamond,캐서디,DAMAGE,23.4,46.5
2026-03-16,competitive,Europe,all-maps,Diamond,키리코,SUPPORT,34.0,46.2
2026-03-16,competitive,Europe,all-maps,Diamond,토르비욘,DAMAGE,3.7,51.1
2026-03-16,competitive,Europe,all-maps,Diamond,트레이서,DAMAGE,9.8,51.2
2026-03-16,competitive,Europe,all-maps,Diamond,파라,DAMAGE,4.1,54.1
2026-03-16,competitive,Europe,all-maps,Diamond,프레야,DAMAGE,4.1,46.3
2026-03-16,competitive,Europe,all-maps,Diamond,한조,DAMAGE,9.2,49.9
2026-03-16,competitive,Europe,all-maps,Diamond,해저드,TANK,4.2,54.2
2026-03-16,competitive,Europe,all-maps,Master,D.Va,TANK,5.8,51.2
2026-03-16,competitive,Europe,all-maps,Master,겐지,DAMAGE,14.8,49.2
2026-03-16,competitive,Europe,all-maps,Master,도미나,TANK,6.3,51.5
2026-03-16,competitive,Europe,all-maps,Master,둠피스트,TANK,9.2,47.3
2026-03-16,competitive,Europe,all-maps,Master,라마트라,TANK,3.5,46.2
2026-03-16,competitive,Europe,all-maps,Master,라이프위버,SUPPORT,3.9,47.1
2026-03-16,competitive,Europe,all-maps,Master,라인하르트,TANK,7.6,48.8
2026-03-16,competitive,Europe,all-maps,Master,레킹볼,TANK,7.1,48.7
2026-03-16,competitive,Europe,all-maps,Master,로드호그,TANK,10.4,50.7
2026-03-16,competitive,Europe,all-maps,Master,루시우,SUPPORT,9.0,52.0
2026-03-16,competitive,Europe,all-maps,Master,리퍼,DAMAGE,7.2,50.0
2026-03-16,competitive,Europe,all-maps,Master,마우가,TANK,4.2,50.4
2026-03-16,competitive,Europe,all-maps,Master,메르시,SUPPORT,16.7,51.6
2026-03-16,competitive,Europe,all-maps,Master,메이,DAMAGE,5.0,48.9
2026-03-16,competitive,Europe,all-maps,Master,모이라,SUPPORT,8.9,46.6
2026-03-16,competitive,Europe,all-maps,Master,미즈키,SUPPORT,13.2,50.8
2026-03-16,competitive,Europe,all-maps,Master,바스티온,DAMAGE,7.5,47.6
2026-03-16,competitive,Europe,all-maps,Master,바티스트,SUPPORT,9.4,46.6
2026-03-16,competitive,Europe,all-maps,Master,벤데타,DAMAGE,4.2,53.5
2026-03-16,competitive,Europe,all-maps,Master,벤처,DAMAGE,3.1,52.3
2026-03-16,competitive,Europe,all-maps,Master,브리기테,SUPPORT,6.2,50.7
2026-03-16,competitive,Europe,all-maps,Master,소전,DAMAGE,20.1,47.6
2026-03-16,competitive,Europe,all-maps,Master,솔저: 76,DAMAGE,15.8,49.8
2026-03-16,competitive,Europe,all-maps,Master,솜브라,DAMAGE,3.7,47.5
2026-03-16,competitive,Europe,all-maps,Master,시그마,TANK,11.6,51.2
2026-03-16,competitive,Europe,all-maps,Master,시메트라,DAMAGE,2.4,54.3
2026-03-16,competitive,Europe,all-maps,Master,아나,SUPPORT,36.9,46.9
2026-03-16,competitive,Europe,all-maps,Master,안란,DAMAGE,4.3,48.6
2026-03-16,competitive,Europe,all-maps,Master,애쉬,DAMAGE,11.9,50.4
2026-03-16,competitive,Europe,all-maps,Master,에코,DAMAGE,7.4,52.8
2026-03-16,competitive,Europe,all-maps,Master,엠레,DAMAGE,22.2,52.3
2026-03-16,competitive,Europe,all-maps,Master,오리사,TANK,6.1,45.8
2026-03-16,competitive,Europe,all-maps,Master,우양,SUPPORT,11.9,52.6
2026-03-16,competitive,Europe,all-maps,Master,위도우메이커,DAMAGE,6.4,52.0
2026-03-16,competitive,Europe,all-maps,Master,윈스턴,TANK,11.3,49.9
2026-03-16,competitive,Europe,all-maps,Master,일리아리,SUPPORT,12.1,54.0
2026-03-16,competitive,Europe,all-maps,Master,자리야,TANK,6.2,48.0
2026-03-16,competitive,Europe,all-maps,Master,정커퀸,TANK,5.0,50.3
2026-03-16,competitive,Europe,all-maps,Master,정크랫,DAMAGE,3.5,49.5
2026-03-16,competitive,Europe,all-maps,Master,제트팩 캣,SUPPORT,7.2,51.5
2026-03-16,competitive,Europe,all-maps,Master,젠야타,SUPPORT,11.4,51.1
2026-03-16,competitive,Europe,all-maps,Master,주노,SUPPORT,15.2,51.6
2026-03-16,competitive,Europe,all-maps,Master,캐서디,DAMAGE,22.4,45.6
2026-03-16,competitive,Europe,all-maps,Master,키리코,SUPPORT,38.1,47.0
2026-03-16,competitive,Europe,all-maps,Master,토르비욘,DAMAGE,3.9,49.0
2026-03-16,competitive,Europe,all-maps,Master,트레이서,DAMAGE,18.2,51.7
2026-03-16,competitive,Europe,all-maps,Master,파라,DAMAGE,4.8,54.0
2026-03-16,competitive,Europe,all-maps,Master,프레야,DAMAGE,4.5,46.6
2026-03-16,competitive,Europe,all-maps,Master,한조,DAMAGE,6.8,48.3
2026-03-16,competitive,Europe,all-maps,Master,해저드,TANK,5.8,55.5
2026-03-16,competitive,Europe,all-maps,Grandmaster,D.Va,TANK,8.0,52.8
2026-03-16,competitive,Europe,all-maps,Grandmaster,겐지,DAMAGE,12.6,49.6
2026-03-16,competitive,Europe,all-maps,Grandmaster,도미나,TANK,9.0,51.6
2026-03-16,competitive,Europe,all-maps,Grandmaster,둠피스트,TANK,5.0,42.8
2026-03-16,competitive,Europe,all-maps,Grandmaster,라마트라,TANK,3.8,47.9
2026-03-16,competitive,Europe,all-maps,Grandmaster,라이프위버,SUPPORT,3.2,46.9
2026-03-16,competitive,Europe,all-maps,Grandmaster,라인하르트,TANK,4.6,49.1
2026-03-16,competitive,Europe,all-maps,Grandmaster,레킹볼,TANK,8.4,46.8
2026-03-16,competitive,Europe,all-maps,Grandmaster,로드호그,TANK,10.5,51.3
2026-03-16,competitive,Europe,all-maps,Grandmaster,루시우,SUPPORT,15.6,49.8
2026-03-16,competitive,Europe,all-maps,Grandmaster,리퍼,DAMAGE,7.0,50.9
2026-03-16,competitive,Europe,all-maps,Grandmaster,마우가,TANK,4.4,49.6
2026-03-16,competitive,Europe,all-maps,Grandmaster,메르시,SUPPORT,10.9,49.7
2026-03-16,competitive,Europe,all-maps,Grandmaster,메이,DAMAGE,3.0,45.0
2026-03-16,competitive,Europe,all-maps,Grandmaster,모이라,SUPPORT,4.4,50.7
2026-03-16,competitive,Europe,all-maps,Grandmaster,미즈키,SUPPORT,10.8,49.5
2026-03-16,competitive,Europe,all-maps,Grandmaster,바스티온,DAMAGE,7.1,49.7
2026-03-16,competitive,Europe,all-maps,Grandmaster,바티스트,SUPPORT,11.3,49.5
2026-03-16,competitive,Europe,all-maps,Grandmaster,벤데타,DAMAGE,4.6,53.3
2026-03-16,competitive,Europe,all-maps,Grandmaster,벤처,DAMAGE,4.2,52.2
2026-03-16,competitive,Europe,all-maps,Grandmaster,브리기테,SUPPORT,6.9,48.0
2026-03-16,competitive,Europe,all-maps,Grandmaster,소전,DAMAGE,23.1,46.5
2026-03-16,competitive,Europe,all-maps,Grandmaster,솔저: 76,DAMAGE,10.5,50.4
2026-03-16,competitive,Europe,all-maps,Grandmaster,솜브라,DAMAGE,2.4,47.8
2026-03-16,competitive,Europe,all-maps,Grandmaster,시그마,TANK,11.1,51.8
2026-03-16,competitive,Europe,all-maps,Grandmaster,시메트라,DAMAGE,3.6,57.4
2026-03-16,competitive,Europe,all-maps,Grandmaster,아나,SUPPORT,28.8,47.4
2026-03-16,competitive,Europe,all-maps,Grandmaster,안란,DAMAGE,2.3,49.7
2026-03-16,competitive,Europe,all-maps,Grandmaster,애쉬,DAMAGE,8.1,46.6
2026-03-16,competitive,Europe,all-maps,Grandmaster,에코,DAMAGE,11.1,49.3
2026-03-16,competitive,Europe,all-maps,Grandmaster,엠레,DAMAGE,28.1,53.9
2026-03-16,competitive,Europe,all-maps,Grandmaster,오리사,TANK,5.5,45.2
2026-03-16,competitive,Europe,all-maps,Grandmaster,우양,SUPPORT,13.3,52.8
2026-03-16,competitive,Europe,all-maps,Grandmaster,위도우메이커,DAMAGE,5.8,43.7
2026-03-16,competitive,Europe,all-maps,Grandmaster,윈스턴,TANK,12.8,51.2
2026-03-16,competitive,Europe,all-maps,Grandmaster,일리아리,SUPPORT,15.9,53.7
2026-03-16,competitive,Europe,all-maps,Grandmaster,자리야,TANK,6.2,47.1
2026-03-16,competitive,Europe,all-maps,Grandmaster,정커퀸,TANK,3.7,46.7
2026-03-16,competitive,Europe,all-maps,Grandmaster,정크랫,DAMAGE,3.2,52.8
2026-03-16,competitive,Europe,all-maps,Grandmaster,제트팩 캣,SUPPORT,10.0,49.1
2026-03-16,competitive,Europe,all-maps,Grandmaster,젠야타,SUPPORT,10.4,50.3
2026-03-16,competitive,Europe,all-maps,Grandmaster,주노,SUPPORT,12.9,50.6
2026-03-16,competitive,Europe,all-maps,Grandmaster,캐서디,DAMAGE,15.8,44.4
2026-03-16,competitive,Europe,all-maps,Grandmaster,키리코,SUPPORT,45.5,46.5
2026-03-16,competitive,Europe,all-maps,Grandmaster,토르비욘,DAMAGE,4.5,49.9
2026-03-16,competitive,Europe,all-maps,Grandmaster,트레이서,DAMAGE,29.4,51.4
2026-03-16,competitive,Europe,all-maps,Grandmaster,파라,DAMAGE,3.5,52.1
2026-03-16,competitive,Europe,all-maps,Grandmaster,프레야,DAMAGE,4.6,44.2
2026-03-16,competitive,Europe,all-maps,Grandmaster,한조,DAMAGE,5.8,50.7
2026-03-16,competitive,Europe,all-maps,Grandmaster,해저드,TANK,6.9,54.7
2026-03-16,competitive,Europe,nepal,All,D.Va,TANK,7.6,46.4
2026-03-16,competitive,Europe,nepal,All,겐지,DAMAGE,12.1,50.8
2026-03-16,competitive,Europe,nepal,All,도미나,TANK,5.2,51.8
2026-03-16,competitive,Europe,nepal,All,둠피스트,TANK,6.8,51.4
2026-03-16,competitive,Europe,nepal,All,라마트라,TANK,6.9,48.6
2026-03-16,competitive,Europe,nepal,All,라이프위버,SUPPORT,6.7,45.6
2026-03-16,competitive,Europe,nepal,All,라인하르트,TANK,12.7,53.7
2026-03-16,competitive,Europe,nepal,All,레킹볼,TANK,3.1,47.3
2026-03-16,competitive,Europe,nepal,All,로드호그,TANK,11.9,50.1
2026-03-16,competitive,Europe,nepal,All,루시우,SUPPORT,11.6,53.5
2026-03-16,competitive,Europe,nepal,All,리퍼,DAMAGE,15.0,52.9
2026-03-16,competitive,Europe,nepal,All,마우가,TANK,5.5,52.0
2026-03-16,competitive,Europe,nepal,All,메르시,SUPPORT,19.1,49.3
2026-03-16,competitive,Europe,nepal,All,메이,DAMAGE,9.0,53.1
2026-03-16,competitive,Europe,nepal,All,모이라,SUPPORT,29.1,50.9
2026-03-16,competitive,Europe,nepal,All,미즈키,SUPPORT,20.5,52.6
2026-03-16,competitive,Europe,nepal,All,바스티온,DAMAGE,12.3,49.2
2026-03-16,competitive,Europe,nepal,All,바티스트,SUPPORT,6.4,45.9
2026-03-16,competitive,Europe,nepal,All,벤데타,DAMAGE,5.1,52.3
2026-03-16,competitive,Europe,nepal,All,벤처,DAMAGE,3.7,52.1
2026-03-16,competitive,Europe,nepal,All,브리기테,SUPPORT,4.8,51.9
2026-03-16,competitive,Europe,nepal,All,소전,DAMAGE,12.4,46.3
2026-03-16,competitive,Europe,nepal,All,솔저: 76,DAMAGE,19.8,50.1
2026-03-16,competitive,Europe,nepal,All,솜브라,DAMAGE,3.9,47.6
2026-03-16,competitive,Europe,nepal,All,시그마,TANK,9.9,50.9
2026-03-16,competitive,Europe,nepal,All,시메트라,DAMAGE,4.0,57.5
2026-03-16,competitive,Europe,nepal,All,아나,SUPPORT,23.0,46.3
2026-03-16,competitive,Europe,nepal,All,안란,DAMAGE,11.4,49.9
2026-03-16,competitive,Europe,nepal,All,애쉬,DAMAGE,10.2,47.6
2026-03-16,competitive,Europe,nepal,All,에코,DAMAGE,5.0,50.5
2026-03-16,competitive,Europe,nepal,All,엠레,DAMAGE,15.1,49.6
2026-03-16,competitive,Europe,nepal,All,오리사,TANK,11.7,46.0
2026-03-16,competitive,Europe,nepal,All,우양,SUPPORT,7.7,49.9
2026-03-16,competitive,Europe,nepal,All,위도우메이커,DAMAGE,1.9,43.1
2026-03-16,competitive,Europe,nepal,All,윈스턴,TANK,5.1,49.4
2026-03-16,competitive,Europe,nepal,All,일리아리,SUPPORT,9.1,53.5
2026-03-16,competitive,Europe,nepal,All,자리야,TANK,5.7,48.1
2026-03-16,competitive,Europe,nepal,All,정커퀸,TANK,4.4,52.1
2026-03-16,competitive,Europe,nepal,All,정크랫,DAMAGE,10.3,50.7
2026-03-16,competitive,Europe,nepal,All,제트팩 캣,SUPPORT,5.7,52.8
2026-03-16,competitive,Europe,nepal,All,젠야타,SUPPORT,10.5,54.2
2026-03-16,competitive,Europe,nepal,All,주노,SUPPORT,15.5,49.9
2026-03-16,competitive,Europe,nepal,All,캐서디,DAMAGE,20.7,47.1
2026-03-16,competitive,Europe,nepal,All,키리코,SUPPORT,30.2,47.1
2026-03-16,competitive,Europe,nepal,All,토르비욘,DAMAGE,3.6,55.8
2026-03-16,competitive,Europe,nepal,All,트레이서,DAMAGE,7.1,49.2
2026-03-16,competitive,Europe,nepal,All,파라,DAMAGE,5.4,52.9
2026-03-16,competitive,Europe,nepal,All,프레야,DAMAGE,4.0,45.8
2026-03-16,competitive,Europe,nepal,All,한조,DAMAGE,8.1,50.0
2026-03-16,competitive,Europe,nepal,All,해저드,TANK,3.4,53.7
2026-03-16,competitive,Europe,nepal,Bronze,D.Va,TANK,12.3,46.5
2026-03-16,competitive,Europe,nepal,Bronze,겐지,DAMAGE,8.3,52.1
2026-03-16,competitive,Europe,nepal,Bronze,도미나,TANK,5.9,51.6
2026-03-16,competitive,Europe,nepal,Bronze,둠피스트,TANK,4.7,53.5
2026-03-16,competitive,Europe,nepal,Bronze,라마트라,TANK,9.4,51.8
2026-03-16,competitive,Europe,nepal,Bronze,라이프위버,SUPPORT,7.2,45.1
2026-03-16,competitive,Europe,nepal,Bronze,라인하르트,TANK,11.7,51.3
2026-03-16,competitive,Europe,nepal,Bronze,레킹볼,TANK,2.2,50.1
2026-03-16,competitive,Europe,nepal,Bronze,로드호그,TANK,8.4,45.9
2026-03-16,competitive,Europe,nepal,Bronze,루시우,SUPPORT,12.8,51.8
2026-03-16,competitive,Europe,nepal,Bronze,리퍼,DAMAGE,13.4,52.3
2026-03-16,competitive,Europe,nepal,Bronze,마우가,TANK,6.7,53.3
2026-03-16,competitive,Europe,nepal,Bronze,메르시,SUPPORT,23.4,45.8
2026-03-16,competitive,Europe,nepal,Bronze,메이,DAMAGE,8.4,57.4
2026-03-16,competitive,Europe,nepal,Bronze,모이라,SUPPORT,35.3,50.8
2026-03-16,competitive,Europe,nepal,Bronze,미즈키,SUPPORT,19.7,54.9
2026-03-16,competitive,Europe,nepal,Bronze,바스티온,DAMAGE,18.1,48.4
2026-03-16,competitive,Europe,nepal,Bronze,바티스트,SUPPORT,5.1,45.5
2026-03-16,competitive,Europe,nepal,Bronze,벤데타,DAMAGE,5.2,55.6
2026-03-16,competitive,Europe,nepal,Bronze,벤처,DAMAGE,3.0,58.0
2026-03-16,competitive,Europe,nepal,Bronze,브리기테,SUPPORT,4.3,55.2
2026-03-16,competitive,Europe,nepal,Bronze,소전,DAMAGE,13.9,45.3
